state,county,cz,czname,kfr_pooled_pooled_p25,kfr_pooled_pooled_p25_se,jail_pooled_pooled_p25,jail_pooled_pooled_p25_se,pooled_pooled_count,kfr_black_pooled_p25,kfr_black_pooled_p25_se,kfr_hisp_pooled_p25,kfr_hisp_pooled_p25_se,kfr_white_pooled_p25,kfr_white_pooled_p25_se,jail_black_pooled_p25,jail_black_pooled_p25_se,jail_hisp_pooled_p25,jail_hisp_pooled_p25_se,jail_white_pooled_p25,jail_white_pooled_p25_se,white_pooled_count,black_pooled_count,hisp_pooled_count,kfr_pooled_female_p25,kfr_pooled_female_p25_se,kfr_pooled_male_p25,kfr_pooled_male_p25_se,jail_pooled_female_p25,jail_pooled_female_p25_se,jail_pooled_male_p25,jail_pooled_male_p25_se,pooled_male_count,pooled_female_count,kfr_black_female_p25,kfr_black_female_p25_se,kfr_hisp_female_p25,kfr_hisp_female_p25_se,kfr_white_female_p25,kfr_white_female_p25_se,kfr_black_male_p25,kfr_black_male_p25_se,kfr_hisp_male_p25,kfr_hisp_male_p25_se,kfr_white_male_p25,kfr_white_male_p25_se,jail_black_female_p25,jail_black_female_p25_se,jail_hisp_female_p25,jail_hisp_female_p25_se,jail_white_female_p25,jail_white_female_p25_se,jail_black_male_p25,jail_black_male_p25_se,jail_hisp_male_p25,jail_hisp_male_p25_se,jail_white_male_p25,jail_white_male_p25_se,white_male_count,black_male_count,hisp_male_count,white_female_count,black_female_count,hisp_female_count
54,103,15600,Wheeling,.43513608,.011519103,.0066174567,.0022141668,1729.3495,,,,,.44430348,.011759817,,,,,.007432492,.0035278548,1651.9004,,,.42302492,.015770743,.45004064,.016569521,.0063611087,.0051726033,.0071948371,.0041466514,839.33917,892.32391,,,,,.42931804,.016189953,,,,,.46289909,.017174689,,,,,.0066902139,.0053977487,,,,,.0066151251,.0022067118,806.72314,,,847.18451,,
54,105,15300,Parkersburg,.42748761,.017643861,.0071907798,.0062719085,916.48242,,,,,.43170947,.017754221,,,,,.007404279,.0043600565,910.55444,,,.42294982,.024488119,.43249735,.025472455,.00028504772,.0020825062,.016228773,.011938982,474.11722,440.46945,,,,,.43021399,.02484698,,,,,.43494809,.025680557,,,,,.0016471738,.0027951738,,,,,.015004628,.011213551,469.18094,,,439.69992,,
54,107,15300,Parkersburg,.39263654,.004704894,.012924829,.0023111196,9086.9902,.38162306,.035171989,.35306105,.037655987,.40323147,.0049398798,.019698687,.0062876786,.0074818288,.0092705637,.012839234,.0022693989,8579.291,109.8336,83.984634,.40124124,.0065135765,.38418296,.0064859283,.0027106656,.0011572398,.023635356,.0043767774,4704.5332,4381.9888,.39987198,.044915415,.40477487,.062576793,.40886623,.0070753428,.36490163,.052367013,.31481427,.04598679,.3977212,.0069385776,.0098368935,.013283136,.00009132678,.0076178019,.0027337829,.0013016569,.051282231,.043693725,-.008293991,.013154099,.02324957,.0042345799,4413.0142,51.35741,56.57201,4165.9688,54.530464,30.969357
54,109,11202,Welch,.42430922,.012022044,.0091850739,.004656774,3070.3704,,,,,.43678734,.012461453,,,,,.0086066714,.0048643332,2990.9114,,,.44653639,.017346121,.40481129,.016780891,.0018189327,.0018648728,.016918415,.0091837095,1593.1244,1477.7423,,,,,.46092418,.018277101,,,,,.41522411,.017315084,,,,,.00057908852,.0012808266,,,,,.018495113,.0089402972,1555.0117,,,1435.6166,,
55,1,22700,Wausau,.40926808,.0089922156,.034503292,.006933467,2011.3628,,,.37095511,.033308648,.42588213,.0094633363,,,.051194578,.040571056,.030304071,.0073286616,1822.6552,,92.343109,.41966575,.012678716,.40242699,.012676939,.018167045,.0062869592,.05034256,.012235121,1021.2363,992.94525,,,.45253494,.072857901,.43114874,.013375143,,,.32593647,.040699825,.42360255,.013377029,,,.036101613,.038506515,.011017186,.007061494,,,.084245667,.060762636,.05042842,.014817586,917.91248,,59.561619,906.88293,,31.43251
55,3,21001,Ashland,.4398492,.010998411,.013782503,.0050881156,1906.661,,,.31594256,.043869961,.46601629,.012242491,,,-.016425867,.017354205,.015371875,.0057865926,1422.5861,,54.622505,.44202685,.015587705,.44058862,.015320942,-.00045068012,.00080674409,.028310854,.010690956,1037.2207,870.64423,,,,,.47447118,.017364912,,,.3618452,.078740716,.46098956,.017004458,,,,,-.0015586768,.0010367895,,,,,.03158778,.011883666,776.81885,,24.648052,646.77563,,
55,5,21101,Rice Lake,.47642335,.006482726,.012171733,.0028938861,5144.2139,.32540485,.045790348,.470227,.043972816,.49147323,.0066212318,.0079369806,.032082215,.0097423922,.011624961,.011664491,.0028286506,4827.9897,17.927296,114.79608,.49646944,.0092241308,.45953587,.0088961637,.0011014579,.00085116038,.023552572,.0055122799,2616.9526,2528.2549,,,.48038402,.063334614,.5055033,.0094100907,,,.46374568,.062081337,.47350502,.0093844738,,,-.040917389,.015210674,.00084948342,.00077915296,,,.033151291,.045088354,.023276458,.0053042863,2442.1865,,63.707748,2386.5029,,51.396656
55,7,21001,Ashland,.45997739,.011546539,.013355412,.0053481599,1716.9445,,,,,.49358317,.012909988,,,,,.0063162637,.0034956343,1290.4994,,,.49340501,.016847823,.43350512,.016055582,-.00034550292,.0009348591,.026003076,.010249451,879.19025,837.60504,,,,,.51679462,.017796181,,,,,.46738565,.018172506,,,,,.0014619785,.0018397309,,,,,.013406173,.0067550498,642.797,,,648.07233,,
55,9,22601,Green Bay,.44847515,.0038845781,.024181988,.0025468757,15624.459,.32807589,.017536279,.41455811,.011348095,.48406097,.0044263937,.065166093,.020725325,.024508847,.007043696,.019860256,.0025088324,11092.709,522.59973,2289.5591,.45977122,.0053949519,.44245702,.0055457833,.0057446347,.0015931608,.043583952,.0049678087,7904.5693,7718.6631,.33039832,.021053307,.40130198,.014971538,.49033234,.006158174,.32634103,.026988341,.42647335,.017341768,.47327971,.0064087962,.009393326,.010104575,-.00076862844,.0015055817,.0063647483,.0021864024,.13243513,.041657668,.047795288,.014744807,.034088202,.0047279117,5567.834,273.64053,1156.6643,5523.7158,244.35023,1131.2964
55,11,22800,Eau Claire,.51301509,.011805261,.0059173959,.0021955697,1553.194,,,.39643762,.066951767,.52412647,.011859783,,,-.0091069983,.021676039,.0027449983,.0015948942,1499.0878,,26.90497,.53092176,.016455479,.49639812,.016754746,-.00021455593,.00084938627,.013204087,.0080803474,791.7934,761.9881,,,,,.53552026,.01646859,,,,,.51305467,.017126011,,,,,.00094634318,.0016239634,,,,,.0052659572,.0022263755,765.04657,,,733.65509,,
55,13,21102,Amery,.45561081,.010168601,.010190188,.0035145124,1850.9021,,,.54310352,.061373085,.47747579,.010813844,,,.0044311327,.019297114,.0076327464,.0028992519,1601.1202,,37.723759,.45497742,.013821483,.45736521,.014631513,.0037728138,.0026905097,.019677393,.0071429927,937.22272,912.52545,,,,,.48162434,.015012264,,,,,.47343442,.015552131,,,,,.00078747794,.001136758,,,,,.016462617,.0071558394,810.6308,,,788.77948,,
55,15,22500,Oshkosh,.49285743,.0085071018,.020126913,.0050704149,2633.2712,.23192479,.073166989,.40915164,.036385231,.50801957,.0089064147,,,.0047057737,.004959859,.020378642,.0050719222,2293.5908,15.776989,98.396973,.49558803,.011475584,.49133626,.012608256,.0048273276,.0028882315,.041051734,.010193876,1224.5537,1409.3574,,,.43241334,.052534807,.50937426,.012115424,,,.38867047,.05327487,.50651306,.013266098,,,.00075460033,.010970994,.002894718,.0024569174,,,.0021026968,.0077480343,.042788282,.011233155,1062.4955,,44.268627,1231.9382,,54.960434
55,17,22800,Eau Claire,.48345125,.0061039971,.012271234,.0027255849,5898.9844,.48330599,.073384739,.4398964,.043510288,.49776465,.0062237373,.015470218,.019501161,.0082973419,.011368168,.012473417,.0027322841,5518.4097,17.915485,72.318954,.49961975,.0084292609,.47284427,.0083900644,.0022250901,.0014310841,.022368079,.0051034377,3178.3276,2724.9124,,,.46199271,.061780915,.50932252,.0091001727,,,.42826924,.066437565,.48301008,.0084527386,,,.017577862,.032556646,.0021901708,.0012577454,,,-.013800875,.011613401,.021774277,.0047996929,2990.0195,,30.711531,2533.6702,,41.808693
55,19,22700,Wausau,.49571508,.0069262967,.010482688,.0023163119,5082.7769,,,.50732535,.040516321,.50272316,.00697442,,,.0080457134,.0091374591,.010531179,.0024442009,4839.4775,,114.93013,.49879128,.009948303,.48875251,.0094552897,.00067956344,.00051824807,.019360609,.0044174646,2650.7249,2429.7302,,,.50917733,.049907096,.50654936,.010310614,,,.48850262,.064791463,.49926996,.0097139552,,,-.0019043894,.011527565,.00042623989,.00046529749,,,.0018696225,.017472105,.019683326,.0043295631,2531.9341,,60.460709,2304.2019,,52.618542
55,21,23100,Madison,.45611382,.0069128191,.019059829,.0038885893,4117.9087,.37018776,.062593132,.42467678,.031633727,.47522813,.0071188528,.020261377,.03691645,.028791403,.022028292,.018775685,.0039961594,3798.2297,32.175907,163.96866,.47001395,.0095707159,.4473924,.0097312452,.0059295958,.0028376225,.031987645,.0076236189,2119.9312,1997.8066,.41272876,.074262939,.4623799,.048253305,.48188168,.0098598627,,,.38936442,.044787612,.46697798,.010044954,,,-.0032583834,.0077334279,.0066805324,.0035289144,,,.062509693,.048905604,.031039083,.0069268588,1965.9515,,82.667542,1832.7314,16.044008,81.562019
55,23,23000,Monroe,.46712586,.010059172,.0081284149,.0037519732,2170.3228,,,.47005135,.076516367,.47719622,.010361627,,,.033098664,.053940967,.0081469519,.0027455308,2078.9568,,34.598457,.47186002,.014570942,.46660191,.013965417,-.00015625995,.00072244275,.017819136,.0066753104,1159.5118,1012.5013,,,,,.4803417,.014749811,,,,,.47419769,.014370027,,,,,.0003588332,.00089910108,,,,,.014298803,.0050085266,1106.9093,,,972.95483,,
55,25,23100,Madison,.43010265,.00315118,.034586407,.0024815022,23369.174,.31553468,.0059117987,.40245757,.011543205,.46999598,.0038663312,.097989552,.0088030444,.012101287,.003526845,.021220688,.0022778639,15276.101,4431.4419,2070.3521,.4509761,.00451168,.41524604,.0044275369,.0050295778,.0013430896,.065826826,.0047412138,11978.436,11391.479,.34052196,.0081003644,.40513712,.016572319,.48563728,.0053644478,.29111221,.0085125016,.40186921,.016343303,.45087504,.0054179379,.0070833587,.0029186218,.0085973088,.003240844,.00554591,.0014638291,.19857888,.019132486,.01788721,.0059880335,.0368325,.0044023148,7830.0483,2257.5122,1068.246,7445.6704,2172.6023,1002.1846
55,27,24100,Milwaukee,.45906836,.0058056721,.018482843,.0032427451,5963.248,.40890241,.059887517,.44264796,.024114124,.47438145,.0059981691,.042943481,.048727553,.015261672,.0087305857,.017773764,.0029994049,5437.9443,42.814419,341.77444,.46315411,.0080692433,.46049815,.0081421956,.004566269,.0020163457,.031634938,.0055938386,3075.5476,2887.0664,.39385071,.087937817,.42970416,.033107504,.47431877,.008294805,,,.4590905,.031055037,.47053966,.0084774569,.033785872,.071910359,.01712328,.01385181,.0038689428,.0020517367,,,.011686997,.0072537679,.031555403,.0058188657,2783.3257,,176.54958,2653.5391,15.111657,164.48714
55,29,22601,Green Bay,.50136667,.0092142932,.016649144,.0045436113,2465.5884,,,.45388284,.044225253,.52186763,.009469837,,,.011399833,.018104438,.016898923,.0048855254,2272.6704,,63.193417,.50580287,.013170271,.49231043,.012508065,.004513856,.0029417635,.031652313,.0085881492,1260.672,1204.257,,,.50586033,.062314618,.52036887,.013244054,,,.40758121,.057174928,.52251232,.013347299,,,-.013711059,.019949997,.0027166731,.0022603606,,,.026820743,.039422896,.032311708,.0097102225,1162.981,,37.078693,1110.0063,,27.219177
55,31,26002,Duluth,.43560475,.0067489627,.010422816,.0025733216,4500.2891,.36968619,.06622459,.43291628,.055402882,.45357695,.0071561555,.10549263,.099558562,-.00035676407,.010727989,.008808014,.0026360287,4032.8567,42.75843,76.25016,.44624203,.0094678933,.42603344,.0094908373,.0047479533,.0022043902,.015854159,.0047728545,2342.5085,2159.5251,,,.48531789,.073941037,.4680804,.010018534,,,.33127761,.073972583,.44307736,.010125008,,,-.0030908477,.019883016,.0032522255,.0016923132,,,,,.015808092,.0051733702,2106.0242,,43.618267,1929.8646,,31.738508
55,33,22800,Eau Claire,.47370669,.0074928394,.011318048,.0034125894,3749.7429,,,.42486894,.050815437,.48308709,.0078811646,,,-.0028608949,.010461115,.011430224,.0034521874,3346.5659,,69.902817,.49905685,.010838457,.45219654,.010555823,.00050854549,.00051590224,.022670032,.0065522068,1869.592,1880.1725,,,.42444059,.07344465,.5047372,.011104674,,,.45164362,.075392887,.46377757,.01110454,,,.041015014,.037563968,.00067234592,.00084115105,,,.023983551,.041885439,.024408678,.0068505732,1652.4067,,34.970039,1694.4595,,36.811752
55,35,22800,Eau Claire,.44859952,.0053221066,.0092938803,.0019432616,7373.418,.43905509,.050123755,.38736308,.028288981,.46392798,.0056585269,-.0017148727,.010715993,.01535004,.014494796,.0088710049,.0021320118,6218.9312,79.981903,176.31026,.45737499,.0073223426,.43991515,.0076567275,.0017807373,.00088694313,.017130164,.0039249002,3692.2625,3677.2468,.48464656,.077162109,.34747848,.038656011,.47265023,.0077381916,.42561731,.067493632,.42342925,.041535284,.45193341,.0081104804,.004208656,.025140405,-.0030402804,.0071618459,.0019517695,.0012074808,-.0099691441,.025366027,.028487913,.022490257,.016306158,.0041408264,3124.2183,49.157001,87.00354,3090.8667,29.78878,89.589943
55,37,11402,Marinette,.45735937,.020698102,.018103778,.011841612,518.36261,,,,,.46590006,.021660356,,,,,.015157845,.010052207,486.36627,,,.45877349,.029504862,.45448574,.029058445,-.0022495876,.0027149334,.034342863,.021691626,286.31152,232.87187,,,,,.45721444,.029605718,,,,,.4727774,.030792326,,,,,-.0073712049,.0031806997,,,,,.032830209,.021114988,267.39044,,,219.91251,,
55,39,22500,Oshkosh,.4605431,.0056573348,.028111195,.0039621959,6760.3345,.30168438,.030653691,.43406972,.025889611,.47503749,.0058993441,.16884115,.060489848,.01785331,.013266878,.025599407,.0038748854,5933.8364,134.23914,371.16254,.46766695,.0078807157,.45164621,.0079163704,.0096085481,.0029344228,.045364201,.0070034997,3479.105,3281.9182,.27483377,.039573267,.42110923,.04103573,.48276424,.0081671793,.30328286,.048671044,.44400582,.033863604,.46950868,.0083262045,.1787366,.045840759,-.00026196317,.0050142468,.0075623076,.0029033856,.16293345,.093796037,.027405662,.017175749,.043439511,.0070319735,3018.7256,76.750778,233.10246,2916.51,58.303288,134.33998
55,41,21004,Rhinelander,.45994213,.01403324,.0132116,.0059025465,1469.6074,,,,,.47724399,.015491915,,,,,.0031592518,.0015378669,1071.4175,,,.45990756,.02049518,.46025085,.019347424,.017024545,.0094406446,.016445085,.0089198621,755.13586,714.72858,,,,,.49019364,.022391815,,,,,.46931031,.021410264,,,,,.0018399688,.0031437338,,,,,.0050620367,.0036617089,539.35583,,,531.54272,,
55,43,23000,Monroe,.51518267,.0065421783,.0074613895,.0023688846,5122.7261,.51942295,.069667414,.48330024,.061858766,.52961254,.0065717595,-.0003672982,.023394922,.035318907,.042849693,.0066985893,.0017339007,4952.5391,34.305634,30.884974,.54203427,.0092293937,.49349669,.0091767497,.0030436201,.0016625064,.012391576,.0043397723,2628.8411,2494.0857,,,.28162971,.08908613,.55174869,.0092407642,,,.54330015,.079499379,.50503856,.0093636997,,,.010173655,.030206729,.0035717657,.0016197324,,,.024362018,.037388936,.011359354,.0032126918,2539.51,,17.683512,2413.7104,,11.945544
55,45,23000,Monroe,.47452295,.0081836591,.014672055,.0042220308,3160.8066,,,.36393631,.04465371,.48841545,.008520335,,,.016166724,.023391888,.015094137,.0039762883,2972.0652,,70.713432,.49326003,.011503874,.46144423,.011291899,.0066313576,.0035984842,.021802844,.0068548508,1672.1938,1489.7567,,,.32010901,.056167401,.50547934,.011685747,,,.42060271,.075439453,.47086999,.011651657,,,.025654007,.029607486,.0060687489,.0032153996,,,-.018678615,.012910003,.021887548,.0065257004,1584.3909,,26.8813,1390.4939,,46.075359
55,47,22500,Oshkosh,.46286643,.010629544,.026134908,.0068766158,1685.7438,,,.4513011,.048484199,.47329497,.011208851,,,.02190052,.027711345,.025935603,.0073192753,1546.8962,,93.608002,.48638675,.014554214,.43619421,.014972716,.00059864542,.00083847775,.051591244,.014592472,858.91364,827.82721,,,.5557543,.070051938,.49154726,.015869597,,,.32752508,.061110795,.45025739,.015843101,,,.0020124097,.022343758,-.001210367,.00072218035,,,.046736311,.061977457,.050147753,.016784446,791.17847,,46.695126,755.52972,,47.838909
55,49,23100,Madison,.50928736,.009905139,.0042632753,.0017934134,2458.1082,,,.48235062,.077335991,.51816773,.0098757502,,,.011401362,.02631177,.0017937813,.00072963611,2380.1333,,11.658064,.51951778,.013916429,.49915349,.013662176,.0017196267,.0013163736,.0068231318,.0033089533,1212.6949,1247.3578,,,,,.52561927,.013621272,,,,,.51393306,.014108343,,,,,.0020150656,.0019917944,,,,,.002037775,.0017877502,1178.645,,,1202.4807,,
55,51,21003,Ironwood,.42444006,.017967135,.020163149,.010762018,727.99603,,,,,.42738217,.01814322,,,,,.017490836,.0094485525,693.02051,,,.43279159,.02510557,.41328377,.02575108,-.0060157371,.0027735971,.036774732,.021602949,342.56995,387.8905,,,,,.43299577,.024872741,,,,,.42002198,.025716849,,,,,.0040645469,.0061283847,,,,,.043481745,.022087412,324.41522,,,370.45938,,
55,53,22800,Eau Claire,.44170102,.0096766306,.0089239515,.0033955041,2348.6855,,,.41797706,.051259667,.46150774,.010359745,,,-.0048906188,.012455744,.0048623192,.0028105453,2000.923,,54.522518,.45223299,.01380436,.43153921,.013632929,.0031560555,.0026527403,.015946584,.006723702,1210.6821,1137.1025,,,.37811095,.06380187,.47269404,.014980341,,,.46202973,.08127787,.45039794,.014522795,,,,,-.0011664755,.00093337608,,,,,.011465676,.0044962713,1024.8842,,28.62007,975.25104,,26.10508
55,55,24100,Milwaukee,.46513158,.0061055627,.021059314,.0036065956,5303.7041,.35669062,.074823909,.45994675,.020482497,.48075372,.006424861,.0059194933,.019667726,.0094392905,.0042766603,.02128716,.0037714597,4604.6011,13.648638,590.06952,.47232786,.0085572191,.45531601,.0084937084,.0020075918,.0010292364,.039831605,.0069294041,2694.4634,2610.2024,,,.44404942,.027797142,.48976189,.0090368185,.32088611,.1044232,.48811141,.030507287,.4718163,.0089350203,,,-.0039369203,.002923796,.0025862302,.0014061495,,,.022059331,.015258336,.039414026,.0071962983,2351.2366,6.1661201,292.13443,2252.6707,,293.67572
55,57,22900,La Crosse,.44895756,.008171441,.017170917,.0041528731,2959.0974,.30897623,.054407213,.38921088,.03980507,.46015567,.0085900025,.11709681,.10065217,.0081807869,.011384847,.016106473,.004357954,2705.5623,20.61529,94.185936,.47821113,.012131361,.42273688,.010956771,.0022838113,.0019685458,.031966668,.0082359575,1587.9193,1371.0508,,,.46910945,.068428613,.49030569,.012643137,,,.28277069,.046535913,.43551087,.011433553,,,.019904489,.037436325,.0012985853,.0011271097,,,.016575571,.021366868,.028887471,.0078133829,1451.9277,,53.932804,1252.5137,,40.504105
55,59,24000,Kenosha,.38593858,.0041504232,.036575101,.0041117943,12030.434,.28642347,.0070543238,.37986264,.010229749,.41998649,.0053172614,.11251189,.015171269,.014403036,.0039408668,.02322383,.0032487642,7657.3486,2076.6445,2149.5295,.39564317,.0057266918,.37653652,.0059236498,.0059286263,.0018431344,.070776492,.0076490119,6127.7886,5902.7202,.3189103,.009603356,.38917136,.014343493,.42220938,.0074853473,.25403136,.010619374,.37011403,.014056164,.41694149,.0075626881,.010074112,.0052192928,-.00020291022,.00079156109,.0054420289,.0020668583,.22744653,.026352465,.031262904,.010205541,.042934783,.0066659702,3900.0442,1038.8069,1081.1963,3756.9141,1039.6376,1067.7292
55,61,22601,Green Bay,.48333654,.010891887,.019337947,.0061471257,1681.1699,,,.49768043,.10235962,.48956335,.010935767,,,.032954924,.0677149,.016956585,.0055400846,1634.8546,,15.420961,.49113005,.015338689,.47756952,.015434057,.0028211693,.0026008701,.035189368,.012008322,869.31854,811.55579,,,,,.49339172,.015343824,,,,,.48712295,.015443287,,,,,6.4669111e-06,.00070061703,,,,,.032985266,.011501431,847.0213,,,787.40735,,
